MLAT,3,1,1,A10FBB,1,2016/03/10,18:22:44.644,2016/03/10,18:22:44.644,,4367,71,210,37.0228,-121.6506,-5,,,,,,,,
MLAT,3,1,1,A58DE0,1,2016/03/10,18:22:44.647,2016/03/10,18:22:44.647,,13410,306,317,36.9263,-122.0955,-849,,,,,,,,
MLAT,3,1,1,A96C7D,1,2016/03/10,18:22:44.720,2016/03/10,18:22:44.720,,9526,292,140,37.226,-121.7633,3571,,,,,,,,
MLAT,3,1,1,AE4ADF,1,2016/03/10,18:22:45.225,2016/03/10,18:22:45.225,,4360,190,267,36.8639,-122.2163,-277,,,,,,,,
MLAT,3,1,1,A76E37,1,2016/03/10,18:22:45.399,2016/03/10,18:22:45.399,,28901,498,63,36.8667,-120.4317,1715,,,,,,,,
MLAT,3,1,1,AB5024,1,2016/03/10,18:22:46.251,2016/03/10,18:22:46.251,,6327,229,321,37.0635,-121.7422,-799,,,,,,,,
MLAT,3,1,1,A24757,1,2016/03/10,18:22:46.320,2016/03/10,18:22:46.320,,38996,453,155,35.9349,-119.7009,1,,,,,,,,
MLAT,3,1,1,A76E37,1,2016/03/10,18:22:49.411,2016/03/10,18:22:49.411,,28957,498,63,36.869,-120.4268,1716,,,,,,,,
MLAT,3,1,1,A81A3E,1,2016/03/10,18:22:51.680,2016/03/10,18:22:51.680,,21545,402,144,36.7887,-121.3874,990,,,,,,,,
MLAT,3,1,1,A2C635,1,2016/03/10,18:22:51.748,2016/03/10,18:22:51.748,,37166,380,316,36.3951,-120.4233,-921,,,,,,,,
MLAT,3,1,1,A7BBE9,1,2016/03/10,18:22:51.751,2016/03/10,18:22:51.751,,8900,220,296,37.1492,-122.7235,5,,,,,,,,
MLAT,3,1,1,A24757,1,2016/03/10,18:22:51.753,2016/03/10,18:22:51.753,,38997,450,156,35.9345,-119.7031,3,,,,,,,,
MLAT,3,1,1,AAF601,1,2016/03/10,18:22:51.754,2016/03/10,18:22:51.754,,4527,245,327,37.2317,-121.9346,-104,,,,,,,,
MLAT,3,1,1,A81A3E,1,2016/03/10,18:22:51.757,2016/03/10,18:22:51.757,,21574,402,144,36.7857,-121.3847,979,,,,,,,,
MLAT,3,1,1,A5217A,1,2016/03/10,18:22:51.759,2016/03/10,18:22:51.759,,14667,303,145,37.36,-122.0658,1885,,,,,,,,
MLAT,3,1,1,A58DE0,1,2016/03/10,18:22:51.761,2016/03/10,18:22:51.761,,13341,309,317,36.9321,-122.1014,-839,,,,,,,,
MLAT,3,1,1,A24757,1,2016/03/10,18:22:51.821,2016/03/10,18:22:51.821,,38997,446,156,35.9312,-119.7016,5,,,,,,,,
MLAT,3,1,1,A24757,1,2016/03/10,18:22:51.890,2016/03/10,18:22:51.890,,38997,443,156,35.9316,-119.702,6,,,,,,,,
